 112  propose sélection (obj, DESCR) 
   1  analyse conditions (obj, DESCR) 
   1  analyse complexité (obj, DESCR) 
   1  amuser public (obj, DESCR) 
   1  amputé retraite (obj, TITRE) 
   1  amorce journée (obj, DESCR) 
   1  amener autres (obj, DESCR) 
   1  aménagé atelier (obj, DESCR) 
   1  améliorer image (obj, DESCR) 
   1  améliorer conditions (obj, DESCR) 
   1  amadouer CSA (obj, TITRE) 
   1  alternant moments (obj, DESCR) 
   1  alourdit comédie (obj, DESCR) 
   1  allier danse (obj, DESCR) 
   1  allie propos (obj, DESCR) 
   1  alliant suspense (obj, DESCR) 
   1  aller mesures (obj, DESCR) 
   1  allemand phrase (obj, DESCR) 
   1  alléger mesures (obj, DESCR) 
   1  alléger confinement (obj, TITRE) 
   1  alacrité excès (obj, DESCR) 
   1  ajustent grilles (obj, DESCR) 
   1  ajoute coût (obj, DESCR) 
   1  aîné déchu (obj, TITRE) 
   1  aimer tragi-comédie (obj, TITRE) 
   1  aimer spleen (obj, TITRE) 
   1  aimer requiem (obj, TITRE) 
   1  aimer punk (obj, TITRE) 
   1  aimer pop (obj, TITRE) 
   1  aimer néo-romantiques (obj, TITRE) 
   1  aimer mods (obj, TITRE) 
   1  aimer matériaux (obj, TITRE) 
   1  aimer kora (obj, TITRE) 
   1  aimer heavy (obj, TITRE) 
   1  aimer football (obj, TITRE) 
   1  aimer créole (obj, TITRE) 
   1  aimer contrebasse (obj, TITRE) 
   1  aimer compilations (obj, TITRE) 
   1  aimer campagne (obj, TITRE) 
   1  aimer bouzouki (obj, TITRE) 
   1  aimer bourrée (obj, TITRE) 
   1  aimer big (obj, TITRE) 
   1  aimer Los (obj, TITRE) 
   1  aime fiction (obj, DESCR) 
   1  aimé Scarlett (obj, TITRE) 
   1  aimait femme (obj, TITRE) 
   1  aimais idée (obj, TITRE) 
   1  aiguisent œil (obj, DESCR) 
   1  aider victimes (obj, TITRE) 
   1  aider victimes (obj, DESCR) 
   1  aider théâtre (obj, DESCR) 
   1  aider spectateurs (obj, DESCR) 
   1  aider pays (obj, DESCR) 
   1  aider élèves (obj, TITRE) 
   1  aider cirque (obj, TITRE) 
   1  aider Amérique (obj, DESCR) 
   1  aidé sites (obj, DESCR) 
   1  aidé secteurs (obj, TITRE) 
   1  ai chance (obj, TITRE) 
   1  ai carrière (obj, TITRE) 
   1  agricoles soumis (obj, DESCR) 
   1  agressé femme (obj, DESCR) 
   1  agit-là faux (obj, DESCR) 
   1  agissent bandes (obj, DESCR) 
   1  aggravé situation (obj, DESCR) 
   1  affûte armes (obj, DESCR) 
   1  affronter incompréhension (obj, DESCR) 
   1  affronter cas (obj, DESCR) 
   1  affrontent période (obj, DESCR) 
   1  affronte difficultés (obj, DESCR) 
   1  affrontant humanité (obj, DESCR) 
   1  affolé acheteurs (obj, DESCR) 
   1  affleurent sensibilité (obj, DESCR) 
   1  affleurent Monde (obj, DESCR) 
   1  affirmer résistance (obj, DESCR) 
   1  affirmer identité (obj, TITRE) 
   1  affirme plateformes (obj, DESCR) 
   1  affirme Hélène (obj, TITRE) 
   1  affirmant liberté (obj, DESCR) 
   1  affiner connaissances (obj, DESCR) 
   1  affichent santé (obj, TITRE) 
   1  affaiblir puissance (obj, DESCR) 
   1  affaibli plupart (obj, DESCR) 
   1  aérer esprit (obj, DESCR) 
   1  ae lequel (obj, DESCR) 
   1  adulte semaine (obj, DESCR) 
   1  adressé samedi (obj, DESCR) 
   1  adressé courrier (obj, DESCR) 
   1  adressant écrivain (obj, DESCR) 
   1  adoucit mœurs (obj, TITRE) 
   1  adorer Janie (obj, TITRE) 
   1  adorait pouvoir (obj, DESCR) 
   1  adopte parité (obj, TITRE) 
   1  admirer ensemble (obj, DESCR) 
   1  admire armée (obj, DESCR) 
   1  adapter modèle (obj, DESCR) 
   1  adaptent romans (obj, DESCR) 
   1  adapté version (obj, DESCR) 
   1  adapte série (obj, DESCR) 
   1  adapte roman (obj, DESCR) 
   1  adapte récit (obj, DESCR) 
   1  adapté pièce (obj, DESCR) 
   1  adapté morceaux (obj, DESCR) 
   1  adapte format (obj, TITRE) 
   1  adapte affaire (obj, TITRE) 
   1  adapte Tanguy (obj, TITRE) 
   1  adapté Brassens (obj, DESCR) 
   1  adaptant film (obj, DESCR) 
   1  acte restitution (obj, TITRE) 
   1  acte changement (obj, DESCR) 
   1  acquitter ex-producteur (obj, TITRE) 
   1  acquiert notoriété (obj, DESCR) 
   1  acquérir timbres (obj, DESCR) 
   1  acquérir % (obj, DESCR) 
   1  acheva trajectoire (obj, DESCR) 
   1  acheter salle (obj, DESCR) 
   1  acheter art (obj, TITRE) 
   1  achètent conscience (obj, TITRE) 
   1  accusent russe (obj, DESCR) 
   1  accusent producteur (obj, DESCR) 
   1  accusent cinéaste (obj, DESCR) 
   1  accusent chanteur (obj, DESCR) 
   1  accuse œuvre (obj, DESCR) 
   1  accuse producteur (obj, DESCR) 
   1  accusé animateur (obj, DESCR) 
   1  accusant producteur (obj, DESCR) 
   1  accumule situations (obj, DESCR) 
   1  accumule pertes (obj, TITRE) 
   1  accumule personnages (obj, DESCR) 
   1  accumulant preuves (obj, DESCR) 
   1  accueillir spectacles (obj, DESCR) 
   1  accueillir pièces (obj, DESCR) 
   1  accueilli tournages (obj, DESCR) 
   1  accueilli retrouvailles (obj, DESCR) 
   1  accueilli films (obj, DESCR) 
   1  accueilli concert (obj, DESCR) 
   1  accueillera œuvres (obj, DESCR) 
   1  accueillent dates (obj, DESCR) 
   1  accueille œuvre (obj, DESCR) 
   1  accueille scène (obj, DESCR) 
   1  accueille icône (obj, DESCR) 
   1  accueille exposition (obj, DESCR) 
   1  accueille carioca (obj, DESCR) 
   1  accueille avant-premières (obj, DESCR) 
   1  accueillaient édition (obj, DESCR) 
   1  accorder partie (obj, DESCR) 
   1  accorder année (obj, DESCR) 
   1  accompagneront entrée (obj, DESCR) 
   1  accompagner séances (obj, DESCR) 
   1  accompagner entrée (obj, TITRE) 
   1  accompagner entrée (obj, DESCR) 
   1  accompagner diversité (obj, TITRE) 
   1  accompagné vie (obj, TITRE) 
   1  accompagne reprise (obj, DESCR) 
   1  accompagné recrutement (obj, DESCR) 
   1  accompagne mère (obj, DESCR) 
   1  accompagne artiste (obj, DESCR) 
   1  accompagne années (obj, DESCR) 
   1  accompagne Roman (obj, DESCR) 
   1  accompagnait un (obj, DESCR) 
   1  accompagna débuts (obj, DESCR) 
   1  accoler Valéry (obj, TITRE) 
   1  accepterons reprise (obj, TITRE) 
   1  accepter irruption (obj, TITRE) 
   1  accepter défauts (obj, TITRE) 
   1  accepter celle (obj, DESCR) 
   1  accepte tutelle (obj, DESCR) 
   1  accepte apparition (obj, DESCR) 
   1  acceptant versement (obj, DESCR) 
   1  accentuer tendance (obj, TITRE) 
   1  accentué sous-représentation (obj, DESCR) 
   1  accentué clivages (obj, DESCR) 
   1  accélère déclin (obj, DESCR) 
   1  accablent Occidentaux (obj, DESCR) 
   1  abrite visite (obj, DESCR) 
   1  abrite jardin (obj, DESCR) 
   1  abrite biodiversité (obj, DESCR) 
   1  abreuvent réseaux (obj, TITRE) 
   1  abreuve sillons (obj, TITRE) 
   1  aborder question (obj, DESCR) 
   1  aborder Histoire (obj, TITRE) 
   1  abordent questions (obj, DESCR) 
   1  aborde traite (obj, DESCR) 
   1  aborde saison (obj, DESCR) 
   1  aborde question (obj, DESCR) 
   1  aborde handicap (obj, DESCR) 
   1  abordant paternité (obj, DESCR) 
   1  abolir frontière (obj, TITRE) 
   1  abat glaive (obj, TITRE) 
   1  abat cloison (obj, DESCR) 
   1  abandonner carrière (obj, DESCR) 
   1  abandonne récits (obj, TITRE) 
   1  abandonné opéra (obj, DESCR) 
   1  abandonne histoire (obj, TITRE) 
   1  abandonné finance (obj, DESCR) 
   1  à œuvre (obj, DESCR) 
   1  a tradition (obj, TITRE) 
   1  a spectacles (obj, DESCR) 
   1  à singe (obj, DESCR) 
   1  a rien (obj, DESCR) 
   1  à projet (obj, DESCR) 
   1  a prix (obj, DESCR) 
   1  a peur (obj, TITRE) 
   1  a peur (obj, DESCR) 
   1  a or (obj, TITRE) 
   1  à neuvième (obj, DESCR) 
   1  a meurtre (obj, DESCR) 
   1  à livre (obj, DESCR) 
   1  à langue (obj, DESCR) 
   1  a idéal (obj, DESCR) 
   1  à force (obj, DESCR) 
   1  a foi (obj, DESCR) 
   1  à film (obj, DESCR) 
   1  a évocation (obj, DESCR) 
   1  à état (obj, DESCR) 
   1  a émotions (obj, TITRE) 
   1  a deuxième (obj, TITRE) 
   1  a destin (obj, DESCR) 
   1  a désir (obj, TITRE) 
   1  a cote (obj, TITRE) 
   1  à cote (obj, DESCR) 
   1  a blues (obj, DESCR) 
   1  a besoin (obj, TITRE) 
   1  à bascule (obj, DESCR) 
   1  à auteurs (obj, DESCR) 
   1  a app (obj, TITRE) 
   1  a ans (obj, TITRE) 
   1  a âme (obj, TITRE) 
   1  à Musicien (obj, DESCR) 
   1  a Litt'oral (obj, DESCR) 
   1  a Hiroshima (obj, TITRE) 
   1  a % (obj, TITRE) 
   1  Zizi envolée (obj, TITRE) 
   1  Zellweger biopic (obj, DESCR) 
   1  Winter documentaire (obj, DESCR) 
   1  Winter Forests (obj, DESCR) 
   1  White Rolling (obj, TITRE) 
   1  White Brel (obj, TITRE) 
   1  Warner récital (obj, DESCR) 
   1  Voir maternité (obj, TITRE) 
   1  Voir lumière (obj, TITRE) 
   1  Voir jour (obj, TITRE) 
   1  Voir cœur (obj, TITRE) 
   1  Voici œuvres (obj, DESCR) 
   1  Voici témoignage (obj, DESCR) 
   1  Voici suggestions (obj, DESCR) 
   1  Voici sens (obj, DESCR) 
   1  Voici merveille (obj, DESCR) 
   1  Voici florilège (obj, DESCR) 
   1  Voici catalan (obj, DESCR) 
   1  VoD plate-forme (obj, DESCR) 
   1  VoD épisode (obj, DESCR) 
   1  VoD édifice (obj, DESCR) 
   1  VoD dont (obj, DESCR) 
   1  Visiter galerie (obj, DESCR) 
   1  Vincent metteur (obj, TITRE) 
   1  Vincent Philip-Lorca (obj, TITRE) 
   1  Vincent Monadé (obj, DESCR) 
   1  Vincent LCD (obj, DESCR) 
   1  Vincent Azoulay (obj, DESCR) 
   1  UniversCiné tour (obj, TITRE) 
   1  Un devoir (obj, DESCR) 
   1  True Mark (obj, TITRE) 
   1  True Little (obj, TITRE) 
   1  Traître maudit (obj, TITRE) 
   1  Toute vie (obj, TITRE) 
   1  Toute mémoire (obj, DESCR) 
   1  Tony Kushner (obj, DESCR) 
   1  Tenir paroles (obj, DESCR) 
   1  Tant théâtre (obj, DESCR) 
   1  Tagore réconciliation (obj, TITRE) 
   1  Sushant suicide (obj, TITRE) 
   1  Sushant Singh (obj, TITRE) 
   1  Surnommée Reine (obj, DESCR) 
   1  Suivez guide (obj, DESCR) 
   1  Suivant portrait (obj, DESCR) 
   1  Stéphane Guy (obj, TITRE) 
   1  Spécialisé Argentin (obj, DESCR) 
   1  Sortons théâtre (obj, TITRE) 
   1  Sorti an (obj, DESCR) 
   1  Sempé Quentin (obj, TITRE) 
   1  Scénarisée espionne (obj, DESCR) 
   1  Sat Artificier (obj, DESCR) 
   1  Sartre feuilleton (obj, TITRE) 
   1  Sans renouveler (iobj, DESCR) 
   1  Said s (obj, DESCR) 
   1  Sacha Baron (obj, DESCR) 
   1  Riester face (obj, TITRE) 
   1  Revoir High (obj, TITRE) 
   1  Révisez connaissances (obj, DESCR) 
   1  Révisez application (obj, DESCR) 
   1  Réussir interview (obj, TITRE) 
   1  Réunis moraliste (obj, DESCR) 
   1  Réunis essais (obj, DESCR) 
   1  Réunir cinéaste (obj, DESCR) 
   1  Retourner confinement (obj, TITRE) 
   1  Restituer forme (obj, TITRE) 
   1  Reste problème (obj, DESCR) 
   1  Restaurons Potager (obj, TITRE) 
   1  Replacer femmes (obj, TITRE) 
   1  Réparons monde (obj, TITRE) 
   1  Réparons chronique (obj, TITRE) 
   1  Réparer fractures (obj, TITRE) 
   1  Rénové lieu (obj, DESCR) 
   1  Renoir ressort (obj, DESCR) 
   1  Rendre monde (obj, TITRE) 
   1  Rembob' INA (obj, DESCR) 
   1  Régis Brochier (obj, DESCR) 
   1  Redonné blockbuster (obj, DESCR) 
   1  Redécouvrir Jean (obj, TITRE) 
   1  Reconstruire flèche (obj, DESCR) 
   1  Réalisé film (obj, DESCR) 
   1  Réalisé dessin (obj, DESCR) 
   1  Réactiver sens (obj, TITRE) 
   1  Rallumons salle (obj, TITRE) 
   1  Raconter histoire (obj, TITRE) 
   1  Raconter forme (obj, DESCR) 
   1  Rabbit satire (obj, TITRE) 
   1  Que valent (obj, TITRE) 
   1  Que sentait (obj, TITRE) 
   1  Que peut (obj, DESCR) 
   1  Que passé (obj, DESCR) 
   1  Qu' revendiquent (obj, DESCR) 
   1  Qu' reste (obj, DESCR) 
   1  Qu' deviendront (obj, DESCR) 
   1  Publié coffret (obj, DESCR) 
   1  Privé jeudi (obj, DESCR) 
   1  Privant bourgade (obj, DESCR) 
   1  Préserver chaîne (obj, TITRE) 
   1  Présentée émission (obj, DESCR) 
   1  Prenez privé (obj, DESCR) 
   1  Pourtant œuvre (obj, DESCR) 
   1  Pourtant sculpteur (obj, DESCR) 
   1  Pourtant résidences (obj, DESCR) 
   1  Poupaud souvient (obj, TITRE) 
   1  Posant regard (obj, DESCR) 
   1  Portrait tableau (obj, TITRE) 
   1  Pompéi gestion (obj, TITRE) 
   1  Plongée films (obj, TITRE) 
   1  Photographier danse (obj, TITRE) 
   1  Philosophes philosophe-historien (obj, DESCR) 
   1  Philosopher chronique (obj, TITRE) 
   1  Perez-Reverte brèves (obj, TITRE) 
   1  Penser justice (obj, TITRE) 
   1  Payer terre (obj, TITRE) 
   1  Payer Premières (obj, TITRE) 
   1  Pat Metheny (obj, DESCR) 
   1  Passer robe (obj, TITRE) 
   1  Participez thème (obj, DESCR) 
   1  Partant misère (obj, DESCR) 
   1  Partant Arnaud (obj, DESCR) 
   1  Paris top (obj, TITRE) 
   1  Parat omnisports (obj, DESCR) 
   1  Paraît recueil (obj, DESCR) 
   1  Paraît lecture (obj, DESCR) 
   1  Paraît histoire (obj, DESCR) 
   1  Ouvrir librairies (obj, TITRE) 
   1  Ouvrir espace (obj, DESCR) 
   1  Ortese chronique (obj, TITRE) 
   1  Olafsdottir chronique (obj, TITRE) 
   1  Nouveau Nuit (obj, DESCR) 
   1  Note album (obj, DESCR) 
   1  Nikkatsu 1970 (obj, DESCR) 
   1  Ni récit (obj, DESCR) 
   1  Neveu avocat (obj, DESCR) 
   1  Né visite (obj, TITRE) 
   1  Né violoniste (obj, DESCR) 
   1  Mzé Hamadi (obj, DESCR) 
   1  Montrer film (obj, TITRE) 
   1  Migrant Birds (obj, DESCR) 
   1  Metropolis boîte (obj, TITRE) 
   1  Mené thriller (obj, DESCR) 
   1  McCoy Tyner (obj, TITRE) 
   1  Matter carburant (obj, DESCR) 
   1  Mathis peintre (obj, DESCR) 
   1  Marché effet (obj, TITRE) 
   1  Malgré troupe (obj, DESCR) 
   1  Malgré tempo (obj, DESCR) 
   1  Malgré renoncement (obj, DESCR) 
   1  Malgré partie (obj, DESCR) 
   1  Malgré pandémie (obj, DESCR) 
   1  Malgré mobilisation (obj, DESCR) 
   1  Malgré millions (obj, DESCR) 
   1  Malgré fermeture (obj, DESCR) 
   1  Malgré fermées (obj, DESCR) 
   1  Malgré défiance (obj, DESCR) 
   1  Malgré déconfinement (obj, DESCR) 
   1  Malgré crise (obj, DESCR) 
   1  Madagascar couronne (obj, TITRE) 
   1  Los Hermanos (obj, TITRE) 
   1  Lola décrit (obj, DESCR) 
   1  Libérez bête (obj, DESCR) 
   1  Lianne Havas (obj, TITRE) 
   1  Landerneau discrète (obj, TITRE) 
   1  Lacoste parole (obj, TITRE) 
   1  Kruse Serup (obj, DESCR) 
   1  Kiraz dessinateur (obj, TITRE) 
   1  Karina Sainz (obj, TITRE) 
   1  Jugé dangereux (obj, DESCR) 
   1  Judit Reigl (obj, TITRE) 
   1  Jouer Indiana (obj, TITRE) 
   1  Jouant tour (obj, DESCR) 
   1  José Maria (obj, TITRE) 
   1  Jetez -moi (iobj, TITRE) 
   1  Jazz Second (iobj, TITRE) 
   1  Inventer éthique (obj, TITRE) 
   1  Interdit dissident (obj, TITRE) 
   1  Inter jeudi (obj, DESCR) 
   1  Inter histoire (obj, DESCR) 
   1  Inter ce (obj, TITRE) 
   1  Inna parie (obj, TITRE) 
   1  Important rassemblement (obj, TITRE) 
   1  Imaginé manifestation (obj, DESCR) 
   1  Hütter groupe (obj, DESCR) 
   1  Hunt rouages (obj, DESCR) 
   1  Hunt flics (obj, DESCR) 
   1  Hunt écrivain (obj, DESCR) 
   1  Hopper atmosphère (obj, DESCR) 
   1  Helena Rubinstein (obj, TITRE) 
   1  Guibert Douches (obj, TITRE) 
   1  Gengis Khan (obj, TITRE) 
   1  Fuyant maccarthysme (obj, DESCR) 
   1  Foote brèves (obj, TITRE) 
   1  Foote Martin (obj, TITRE) 
   1  Fini revues (obj, DESCR) 
   1  Fini concurrence (obj, DESCR) 
   1  Faut journaliste (obj, DESCR) 
   1  Fanny épure (obj, DESCR) 
   1  Faciliter lecture (obj, TITRE) 
   1  Evoquant parcours (obj, DESCR) 
   1  Etonnant roman (obj, DESCR) 
   1  Estelle témoignent (iobj, DESCR) 
   1  Eprouver géométrie (obj, TITRE) 
   1  Epouser un (obj, TITRE) 
   1  Empaqueter Arc (obj, TITRE) 
   1  Emmanuel Projet (obj, DESCR) 
   1  Embarquer machine (obj, TITRE) 
   1  Effacer historique (obj, TITRE) 
   1  Effacer gilets (obj, TITRE) 
   1  Ecrit Jazz (obj, DESCR) 
   1  Ecouter musique (obj, TITRE) 
   1  Duteurtre chronique (obj, TITRE) 
   1  Duclert chronique (obj, TITRE) 
   1  Doublé féminin (obj, TITRE) 
   1  Dire vérité (obj, TITRE) 
   1  Diffusé cartographie (obj, DESCR) 
   1  Devenue star (obj, DESCR) 
   1  Devancer nuit (obj, TITRE) 
   1  Devancer nuit (obj, DESCR) 
   1  Devancer amitié (obj, TITRE) 
   1  Delair doyenne (obj, TITRE) 
   1  Décrypte créateur (obj, DESCR) 
   1  Découvrez extrait (obj, TITRE) 
   1  Découvrez classement (obj, DESCR) 
   1  Décerné lundi (obj, DESCR) 
   1  Déboulonner statues (obj, TITRE) 
   1  Danser peine (obj, TITRE) 
   1  Dakar Hollywood (obj, TITRE) 
   1  Culture » (obj, DESCR) 
   1  Côtes-d' Armor (obj, DESCR) 
   1  Confortant dimension (obj, DESCR) 
   1  Confinée an (obj, TITRE) 
   1  Conçu MEETT (obj, DESCR) 
   1  Commencé Madame (obj, DESCR) 
   1  Combler passoires (obj, DESCR) 
   1  Colombie roman (obj, DESCR) 
   1  Clamart représentation (obj, DESCR) 
   1  Christie' s (obj, DESCR) 
   1  Chris Purchase (obj, DESCR) 
   1  Chester Jordan (obj, DESCR) 
   1  Chercher inspiration (obj, TITRE) 
   1  Château Tour (obj, DESCR) 
   1  Chapeau melon (obj, TITRE) 
   1  Cent Journées (obj, DESCR) 
   1  Cate Blanchett (obj, DESCR) 
   1  C8 battent (obj, DESCR) 
   1  C' violent (iobj, TITRE) 
   1  Butler question (obj, DESCR) 
   1  Bringer part (obj, DESCR) 
   1  Bravant pluie (obj, DESCR) 
   1  Better préquel (obj, DESCR) 
   1  Better Call (obj, DESCR) 
   1  Benoit maître (obj, DESCR) 
   1  Beaucoup opté (obj, DESCR) 
   1  Bâti jouet (obj, DESCR) 
   1  Autant contre-offensive (obj, TITRE) 
   1  Aujourd'hui album (obj, DESCR) 
   1  Arte rediffuse (obj, DESCR) 
   1  Arrivé professionnel (obj, DESCR) 
   1  Appelant procureure (obj, DESCR) 
   1  Amouroux explore (obj, DESCR) 
   1  Admiré romancier (obj, DESCR) 
   1  Adieu cons (obj, TITRE) 
   1  Accepter bêtise (obj, TITRE) 
   1  A c' (iobj, TITRE) 
   1  = N2 (obj, DESCR) 
   1  : voix (obj, DESCR) 
   1  : quintet (obj, DESCR) 
   1  : mixtape (obj, DESCR) 
   1  : album (obj, DESCR) 
   1  5 histoire (obj, TITRE) 
   1  4e Œil (obj, DESCR) 
   1  4e Corporation (obj, DESCR) 
   1  400e sujets (obj, DESCR) 
   1  1920 festival (obj, DESCR) 
   1  -on allemand (iobj, TITRE) 
   1  -on afro-parisienne (iobj, TITRE) 
   1  -moi Patrick (obj, TITRE) 
   1  -je écrire (obj, TITRE) 
   1  -il photographier (iobj, TITRE) 
   1  -elles coutume (obj, DESCR) 
   1  -elle film (obj, TITRE) 
   1  -elle basculer (obj, DESCR) 
   1  -ce occasion (obj, DESCR) 
   1  -Cher émission (obj, DESCR) 
   1  ­pendant confinement (obj, DESCR) 
   1  ­attirant public (obj, DESCR) 
   1  , version (obj, DESCR) 
   1  , terrasse (obj, DESCR) 
   1  , série (obj, DESCR) 
   1  , rôle (obj, DESCR) 
   1  , respect (obj, DESCR) 
   1  , réflexion (obj, DESCR) 
   1  , prolongation (obj, DESCR) 
   1  , professeur (obj, DESCR) 
   1  , pièce (obj, DESCR) 
   1  , metteuse (obj, DESCR) 
   1  , matières (obj, TITRE) 
   1  , hôtel (obj, DESCR) 
   1  , galeristes (obj, DESCR) 
   1  , fait (obj, DESCR) 
   1  , écrivaine (obj, DESCR) 
   1  , création (obj, DESCR) 
   1  , comportement (obj, DESCR) 
   1  , Pas (obj, DESCR) 
   1  » premières (obj, TITRE) 
   1  « visage (obj, DESCR) 
   1  « programmation (obj, DESCR) 
